,path_img,img_no,branch,Path_folder_web,camera_angle,gender,category,work_by,status,clip_from,split,path_img_28,path_img_28_train,img_28_train
100975,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_6250_6376_yes/6250.jpg,1,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_6250_6376_yes/,kku2,Women,Working,Frist,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_3_6250_6376_yes/6250.jpg,/media/SSD/BearHouse-Person-Data/train/1260_6250.jpg,1260_6250.jpg
101072,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_13980_14990//yes/person_0_8175_8251_yes/8175.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_13980_14990//yes/person_0_8175_8251_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_13980_14990//yes/person_0_8175_8251_yes/8175.jpg,/media/SSD/BearHouse-Person-Data/train/1261_8175.jpg,1261_8175.jpg
101147,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_7300_7401_yes/7300.jpg,1,kku2,BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_7300_7401_yes/,camera18_Complex,Women,Working,Yoke,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_7300_7401_yes/7300.jpg,/media/SSD/BearHouse-Person-Data/train/1262_7300.jpg,1262_7300.jpg
101247,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_35875_36001_yes/35879.jpg,1,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_35875_36001_yes/,kku2,Women,Working,Tung,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_35875_36001_yes/35879.jpg,/media/SSD/BearHouse-Person-Data/train/1263_35879.jpg,1263_35879.jpg
101335,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_9_42375_42501_yes/42469.jpg,1,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_9_42375_42501_yes/,kku2,Women,Working,Tung,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_9_42375_42501_yes/42469.jpg,/media/SSD/BearHouse-Person-Data/train/1264_42469.jpg,1264_42469.jpg
101366,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_0_12075_12151_yes/12075.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_0_12075_12151_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_8025_8860//yes/person_0_12075_12151_yes/12075.jpg,/media/SSD/BearHouse-Person-Data/train/1265_12075.jpg,1265_12075.jpg
101441,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_15000_15126_yes/15029.jpg,1,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_15000_15126_yes/,kku2,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_15000_15126_yes/15029.jpg,/media/SSD/BearHouse-Person-Data/train/1266_15029.jpg,1266_15029.jpg
101537,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_15135_16020//yes/person_1_0_76_yes/10.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_15135_16020//yes/person_1_0_76_yes/,ch3,Women,Working,Frist,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_15135_16020//yes/person_1_0_76_yes/10.jpg,/media/SSD/BearHouse-Person-Data/train/1267_10.jpg,1267_10.jpg
101590,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_22575_22651_yes/22575.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_22575_22651_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_22575_22651_yes/22575.jpg,/media/SSD/BearHouse-Person-Data/train/1268_22575.jpg,1268_22575.jpg
101624,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_1_2625_2751_yes/2625.jpg,1,kku2,BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_1_2625_2751_yes/,camera17,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_1_2625_2751_yes/2625.jpg,/media/SSD/BearHouse-Person-Data/train/1269_2625.jpg,1269_2625.jpg
101694,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_7725_7801_yes/7725.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_7725_7801_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_7725_7801_yes/7725.jpg,/media/SSD/BearHouse-Person-Data/train/1270_7725.jpg,1270_7725.jpg
101769,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_600_676_yes/621.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_600_676_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_0_600_676_yes/621.jpg,/media/SSD/BearHouse-Person-Data/train/1271_621.jpg,1271_621.jpg
101823,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_1_4500_4576_yes/4521.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_1_4500_4576_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_12320_12865//yes/person_1_4500_4576_yes/4521.jpg,/media/SSD/BearHouse-Person-Data/train/1272_4521.jpg,1272_4521.jpg
101877,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_2_11000_11101_yes/11033.jpg,1,mega,BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_2_11000_11101_yes/,ch3,Women,Working,Yoke,,Bear-House,train,/media/SSD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_2_11000_11101_yes/11033.jpg,/media/SSD/BearHouse-Person-Data/train/1273_11033.jpg,1273_11033.jpg
101945,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_15910_16630//yes/person_0_975_1051_yes/1000.jpg,1,CCON,BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_15910_16630//yes/person_0_975_1051_yes/,ch7,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_15910_16630//yes/person_0_975_1051_yes/1000.jpg,/media/SSD/BearHouse-Person-Data/train/1274_1000.jpg,1274_1000.jpg
101999,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5050_5665//yes/person_0_7425_7501_yes/7425.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5050_5665//yes/person_0_7425_7501_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5050_5665//yes/person_0_7425_7501_yes/7425.jpg,/media/SSD/BearHouse-Person-Data/train/1275_7425.jpg,1275_7425.jpg
102042,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_2_1100_1201_yes/1100.jpg,1,kku2,BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_2_1100_1201_yes/,camera18_Complex,Women,Working,Frist,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_2_1100_1201_yes/1100.jpg,/media/SSD/BearHouse-Person-Data/train/1276_1100.jpg,1276_1100.jpg
102142,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_13_26125_26251_yes/26180.jpg,1,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_13_26125_26251_yes/,kku2,Women,Working,Yoke,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_13_26125_26251_yes/26180.jpg,/media/SSD/BearHouse-Person-Data/train/1277_26180.jpg,1277_26180.jpg
102212,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_13400_13760//yes/person_0_3900_3976_yes/3900.jpg,1,CCON,BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_13400_13760//yes/person_0_3900_3976_yes/,ch7,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_13400_13760//yes/person_0_3900_3976_yes/3900.jpg,/media/SSD/BearHouse-Person-Data/train/1278_3900.jpg,1278_3900.jpg
102247,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104_15_1447//yes/person_12_9875_10001_yes/9896.jpg,1,kku2,BearHouse-Person/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104_15_1447//yes/person_12_9875_10001_yes/,camera16,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104/IP Camera16_kku2_kku2_20230605173234_20230605181015_4239883104_15_1447//yes/person_12_9875_10001_yes/9896.jpg,/media/SSD/BearHouse-Person-Data/train/1279_9896.jpg,1279_9896.jpg
102294,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_23700_23776_yes/23700.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_23700_23776_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_23700_23776_yes/23700.jpg,/media/SSD/BearHouse-Person-Data/train/1280_23700.jpg,1280_23700.jpg
102369,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_0_5125_5251_yes/5125.jpg,1,kku2,BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_0_5125_5251_yes/,camera17,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_0_5125_5251_yes/5125.jpg,/media/SSD/BearHouse-Person-Data/train/1281_5125.jpg,1281_5125.jpg
102477,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_8_12700_12801_yes/12758.jpg,1,kku2,BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_8_12700_12801_yes/,camera18_Complex,Women,Working,Yoke,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_8_12700_12801_yes/12758.jpg,/media/SSD/BearHouse-Person-Data/train/1282_12758.jpg,1282_12758.jpg
102520,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_8200_8301_yes/8200.jpg,1,kku2,BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_8200_8301_yes/,camera18_Complex,Women,Working,Yoke,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_0_8200_8301_yes/8200.jpg,/media/SSD/BearHouse-Person-Data/train/1283_8200.jpg,1283_8200.jpg
102576,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_2665_3060//yes/person_2_375_451_yes/393.jpg,1,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_2665_3060//yes/person_2_375_451_yes/,ch3,Women,Working,Frist,,Bear-House,train,/media/SSD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_2665_3060//yes/person_2_375_451_yes/393.jpg,/media/SSD/BearHouse-Person-Data/train/1284_393.jpg,1284_393.jpg
102633,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_30000_30126_yes/30000.jpg,1,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_30000_30126_yes/,kku2,Women,Working,Tung,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_0_30000_30126_yes/30000.jpg,/media/SSD/BearHouse-Person-Data/train/1285_30000.jpg,1285_30000.jpg
102748,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_12875_13001_yes/12909.jpg,1,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_12875_13001_yes/,kku2,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_12875_13001_yes/12909.jpg,/media/SSD/BearHouse-Person-Data/train/1286_12909.jpg,1286_12909.jpg
102839,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_1620_2160//yes/person_0_9900_10001_yes/10000.jpg,1,mega,BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_1620_2160//yes/person_0_9900_10001_yes/,ch3,Women,Working,Yoke,,Bear-House,train,/media/SSD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_1620_2160//yes/person_0_9900_10001_yes/10000.jpg,/media/SSD/BearHouse-Person-Data/train/1287_10000.jpg,1287_10000.jpg
102939,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_5_6100_6201_yes/6147.jpg,1,mega,BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_5_6100_6201_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/SSD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_450_1345//yes/person_5_6100_6201_yes/6147.jpg,/media/SSD/BearHouse-Person-Data/train/1288_6147.jpg,1288_6147.jpg
