,Unnamed: 0,path_img,img_no,branch,Path_folder_web,camera_angle,gender,category,work_by,status,clip_from,split,path_img_28,path_img_28_train,img_28_train,path_img_29
1532,139605,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844_257_292//yes/person_4_400_501_yes/445.jpg,45,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844_257_292//yes/person_4_400_501_yes/,Complax,Men,Student,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844_257_292//yes/person_4_400_501_yes/445.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1532_445.jpg,1532_445.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844/IP-Camera18_Complex_Complex_20230619124308_20230619131823_3958763844_257_292//yes/person_4_400_501_yes/445.jpg
1533,26328,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_1_44750_44876_yes/44833.jpg,41,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_1_44750_44876_yes/,kku2,Men,Working,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_1_44750_44876_yes/44833.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1533_44833.jpg,1533_44833.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_1_44750_44876_yes/44833.jpg
1534,7005,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_6_22600_22701_yes/22658.jpg,42,thonburi,BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_6_22600_22701_yes/,ch4,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_6_22600_22701_yes/22658.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1534_22658.jpg,1534_22658.jpg,/media/tohn/HDD/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_6_22600_22701_yes/22658.jpg
1535,158416,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_817_840//yes/person_4_200_301_yes/217.jpg,18,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_817_840//yes/person_4_200_301_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_817_840//yes/person_4_200_301_yes/217.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1535_217.jpg,1535_217.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_817_840//yes/person_4_200_301_yes/217.jpg
1536,1956,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_2_13000_13126_yes/13047.jpg,48,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_2_13000_13126_yes/,kku2,Men,Student,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_2_13000_13126_yes/13047.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1536_13047.jpg,1536_13047.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_2_13000_13126_yes/13047.jpg
1537,164583,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_470_498//yes/person_8_100_201_yes/156.jpg,43,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_470_498//yes/person_8_100_201_yes/,Complax,Women,Working,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_470_498//yes/person_8_100_201_yes/156.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1537_156.jpg,1537_156.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_470_498//yes/person_8_100_201_yes/156.jpg
1538,105007,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_1620_2160//yes/person_0_9500_9601_yes/9550.jpg,50,mega,BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_1620_2160//yes/person_0_9500_9601_yes/,ch3,Women,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_1620_2160//yes/person_0_9500_9601_yes/9550.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1538_9550.jpg,1538_9550.jpg,/media/tohn/HDD/BearHouse-Person/mega_ch3_20230310115956_20230310200020-012/mega_ch3_20230310115956_20230310200020-012_1620_2160//yes/person_0_9500_9601_yes/9550.jpg
1539,155955,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_1_3100_3201_yes/3149.jpg,40,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_1_3100_3201_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_1_3100_3201_yes/3149.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1539_3149.jpg,1539_3149.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_1_3100_3201_yes/3149.jpg
1540,25812,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_1_18900_19001_yes/18936.jpg,36,kku2,BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_1_18900_19001_yes/,camera18_Complex,Men,Working,Bank,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_1_18900_19001_yes/18936.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1540_18936.jpg,1540_18936.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422/IP Camera18_Complex_Complex_20230606112617_20230606115925_5345751422_0_1560//yes/person_1_18900_19001_yes/18936.jpg
1541,173923,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_853_880//yes/person_3_300_401_yes/350.jpg,50,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_853_880//yes/person_3_300_401_yes/,Complax,Women,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_853_880//yes/person_3_300_401_yes/350.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1541_350.jpg,1541_350.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_853_880//yes/person_3_300_401_yes/350.jpg
1542,81687,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_32_20750_20876_yes/20806.jpg,27,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_32_20750_20876_yes/,kku2,Women,Student,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_32_20750_20876_yes/20806.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1542_20806.jpg,1542_20806.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_32_20750_20876_yes/20806.jpg
1543,9484,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_2175_2251_yes/2211.jpg,37,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_2175_2251_yes/,ch3,Men,Student,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_2175_2251_yes/2211.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1543_2211.jpg,1543_2211.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_2175_2251_yes/2211.jpg
1544,112663,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_42375_42501_yes/42437.jpg,15,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_42375_42501_yes/,kku2,motorcycle,motorcycle,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_42375_42501_yes/42437.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1544_42437.jpg,1544_42437.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_5_42375_42501_yes/42437.jpg
1545,131700,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_12375_12501_yes/12393.jpg,19,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_12375_12501_yes/,kku2,motorcycle,motorcycle,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_12375_12501_yes/12393.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1545_12393.jpg,1545_12393.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_1_12375_12501_yes/12393.jpg
1546,152872,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_3_0_101_yes/53.jpg,50,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_3_0_101_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_3_0_101_yes/53.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1546_53.jpg,1546_53.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_3_0_101_yes/53.jpg
1547,39689,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_14115_15150//yes/person_5_9075_9151_yes/9123.jpg,26,CCON,BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_14115_15150//yes/person_5_9075_9151_yes/,ch7,Men,Working,Nat,Fair,Bear-House,train,/media/HDD/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_14115_15150//yes/person_5_9075_9151_yes/9123.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1547_9123.jpg,1547_9123.jpg,/media/tohn/HDD/BearHouse-Person/CCON_ch7_20230310130001_20230310184948-042/CCON_ch7_20230310130001_20230310184948-042_14115_15150//yes/person_5_9075_9151_yes/9123.jpg
1548,14772,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_7_3750_3876_yes/3840.jpg,34,kku2,BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_7_3750_3876_yes/,camera17,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_7_3750_3876_yes/3840.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1548_3840.jpg,1548_3840.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_798_1530//yes/person_7_3750_3876_yes/3840.jpg
1549,122551,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_14000_14126_yes/14014.jpg,15,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_14000_14126_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_14000_14126_yes/14014.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1549_14014.jpg,1549_14014.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_14000_14126_yes/14014.jpg
1550,143565,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1627_1651//yes/person_0_100_201_yes/150.jpg,50,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1627_1651//yes/person_0_100_201_yes/,Complax,Men,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1627_1651//yes/person_0_100_201_yes/150.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1550_150.jpg,1550_150.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1627_1651//yes/person_0_100_201_yes/150.jpg
1551,25748,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_2665_3060//yes/person_0_5100_5176_yes/5127.jpg,28,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_2665_3060//yes/person_0_5100_5176_yes/,ch3,Men,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_2665_3060//yes/person_0_5100_5176_yes/5127.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1551_5127.jpg,1551_5127.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_2665_3060//yes/person_0_5100_5176_yes/5127.jpg
1552,131006,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_0_8500_8626_yes/8561.jpg,62,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_0_8500_8626_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_0_8500_8626_yes/8561.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/1552_8561.jpg,1552_8561.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_0_8500_8626_yes/8561.jpg
